Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp3pm,RainToday,
Albury,6,26,0,NA,NA,WSW,20,SSE,SSE,4,11,63,42,1030,1026,NA,NA,25,No,
Albury,8,28,0,NA,NA,NE,31,SE,NNW,6,13,68,34,1027,1022,NA,NA,28,No,
Albury,11,25,0,NA,NA,WSW,35,ENE,S,6,11,77,47,1024,1023,NA,1,24,No,
Albury,13,26,0,NA,NA,ENE,22,SW,S,2,11,85,48,1024,1021,7,NA,25,No,
Albury,12,31,0,NA,NA,NE,24,SSE,WNW,2,11,66,27,1021,1015,1,NA,30,No,
Albury,18,28,0,NA,NA,W,43,NNW,SW,17,13,46,49,1010,1006,NA,NA,27,No,
Albury,12,21,12,NA,NA,SE,39,SE,SSE,15,20,85,60,1011,1013,8,8,19,Yes,
Albury,12,23,0,NA,NA,N,28,E,SE,7,9,57,46,1020,1018,NA,NA,22,No,
Albury,9,24,0,NA,NA,E,28,SE,ENE,9,15,63,43,1023,1018,NA,NA,23,No,
Albury,12,26,0,NA,NA,ENE,31,ESE,NE,11,19,80,56,1016,1012,NA,NA,25,No,
Albury,17,25,1,NA,NA,W,44,N,NW,9,20,91,63,1010,1010,NA,8,24,Yes,
Albury,10,20,0,NA,NA,W,50,WNW,W,17,28,74,54,1015,1016,1,NA,19,No,
Albury,6,23,0,NA,NA,SW,30,SE,W,19,13,60,41,1023,1020,NA,NA,21,No,
Albury,9,25,0,NA,NA,WSW,41,ESE,WNW,9,15,62,39,1020,1015,NA,NA,23,No,
Albury,11,22,0,NA,NA,W,46,W,WSW,11,28,64,51,1014,1011,NA,NA,21,No,
Albury,9,22,0,NA,NA,SW,39,SW,WNW,9,20,61,29,1014,1012,NA,NA,22,No,
Albury,8,27,0,NA,NA,SW,24,ESE,ESE,9,11,57,36,1018,1016,NA,NA,25,No,
Albury,10,30,0,NA,NA,SW,35,ESE,SE,11,17,72,36,1017,1013,NA,NA,29,No,
Albury,14,33,0,NA,NA,NW,50,ESE,NNW,7,15,63,44,1011,1006,NA,7,27,No,
Albury,16,29,5,NA,NA,E,30,ENE,E,4,17,83,47,1013,1011,8,NA,28,Yes,
Albury,17,30,0,NA,NA,WNW,39,SSE,WSW,7,13,72,43,1010,1010,NA,NA,29,No,
Albury,16,31,0,NA,NA,WNW,78,SSE,NNW,4,24,85,51,1013,1009,8,NA,29,No,
Albury,14,23,35,NA,NA,W,61,WNW,W,24,22,87,38,1012,1016,8,1,22,Yes,
Albury,10,25,0,NA,NA,ENE,35,ESE,N,7,13,72,30,1024,1020,NA,NA,24,No,
Albury,13,27,0,NA,NA,W,33,ENE,WSW,6,19,65,32,1019,1016,NA,NA,27,No,
Albury,13,28,0,NA,NA,W,31,SE,NNE,6,6,66,32,1016,1012,NA,NA,28,No,
Albury,16,28,0,NA,NA,W,46,NNW,W,19,30,49,31,1006,1008,NA,NA,28,No,
Albury,12,29,0,NA,NA,WNW,37,SSE,W,2,19,65,29,1016,1015,NA,NA,28,No,
Albury,16,22,0,NA,NA,WSW,43,SSE,SSW,15,7,62,78,1018,1017,8,8,19,No,
Albury,13,28,0,NA,NA,S,20,SSE,SSE,2,11,89,52,1019,1015,8,NA,26,No,
Albury,15,32,0,NA,NA,NNW,31,E,NNW,9,11,66,36,1017,1013,NA,4,31,No,
Albury,20,30,0,NA,NA,WSW,33,SSE,SSE,13,19,72,62,1013,1008,8,7,27,No,
Albury,17,23,0,NA,NA,W,44,WNW,WNW,28,24,92,44,1011,1014,8,NA,21,No,
Albury,8,24,0,NA,NA,W,33,ENE,WSW,4,19,54,36,1018,1014,NA,NA,23,No,
Albury,12,23,3,NA,NA,N,31,S,NNW,2,7,76,39,1012,1010,NA,NA,22,Yes,
Albury,10,24,0,NA,NA,SE,37,SE,SE,19,17,53,30,1018,1017,NA,NA,24,No,
Albury,11,26,0,NA,NA,NA,NA,SE,NA,19,NA,44,NA,1025,NA,NA,NA,NA,No,
Albury,15,20,11,NA,NA,NA,NA,SSE,NA,11,NA,99,NA,1020,NA,8,NA,NA,Yes,
Albury,15,25,44,NA,NA,NA,NA,NE,NA,13,NA,83,NA,1006,NA,3,NA,NA,Yes,
Albury,15,27,14,NA,NA,NA,NA,W,NA,15,NA,76,NA,1009,NA,7,NA,NA,Yes,
Albury,12,32,0,NA,NA,NNE,35,E,NW,11,11,72,29,1016,1013,NA,NA,30,No,
Albury,18,36,0,NA,NA,W,59,E,N,9,22,68,22,1013,1007,1,1,35,No,
Albury,19,22,17,NA,NA,WSW,48,WNW,WNW,26,15,66,87,1007,1013,NA,8,16,Yes,
Albury,7,23,3,NA,NA,WSW,31,SE,WSW,7,11,55,32,1022,1020,NA,NA,21,Yes,
Albury,11,24,0,NA,NA,SE,39,SE,NW,20,6,49,38,1023,1019,NA,NA,23,No,
Albury,10,27,0,NA,NA,W,24,NNE,WNW,9,7,53,34,1019,1015,NA,3,25,No,
Albury,10,23,0,NA,NA,SE,48,SSE,SE,28,15,50,35,1016,1015,NA,NA,21,No,
Albury,10,23,0,NA,NA,ESE,43,SE,SE,24,20,46,35,1021,1017,NA,NA,22,No,
Albury,9,25,0,NA,NA,NW,43,E,S,11,9,54,36,1019,1014,NA,NA,23,No,
Albury,13,27,0,NA,NA,W,28,NNE,SSW,17,13,49,38,1015,1010,NA,NA,25,No,
Albury,15,29,0,NA,NA,SSE,46,ESE,NE,9,6,62,37,1013,1010,NA,NA,28,No,
Albury,14,29,0,NA,NA,ENE,33,SE,ENE,11,13,62,32,1013,1009,NA,NA,28,No,
Albury,18,25,0,NA,NA,N,37,SSE,ESE,7,9,72,58,1010,1006,8,8,24,No,
Albury,16,28,12,NA,NA,W,37,SSE,SW,9,19,94,55,1004,1001,7,6,26,Yes,
Albury,11,27,0,NA,NA,W,35,E,W,2,11,63,43,1007,1004,NA,2,26,No,
Albury,13,25,0,NA,NA,SE,43,S,SSW,15,13,49,36,1009,1008,NA,2,25,No,
Albury,11,25,0,NA,NA,S,28,SSE,SE,19,13,51,36,1015,1013,NA,NA,24,No,
Albury,12,28,0,NA,NA,SE,22,SE,SSE,11,9,54,35,1017,1014,NA,NA,26,No,
Albury,14,29,0,NA,NA,SE,35,ESE,ENE,7,11,67,43,1019,1016,4,NA,28,No,
Albury,14,31,0,NA,NA,SE,30,SSE,N,11,11,67,35,1020,1015,NA,1,29,No,
Albury,19,26,0,NA,NA,NNE,43,NE,NE,17,28,43,50,1014,1010,NA,8,24,No,
Albury,19,28,4,NA,NA,NNE,44,N,WNW,15,19,84,47,1007,1005,8,7,26,Yes,
Albury,13,30,0,NA,NA,SE,24,SE,ENE,13,7,60,37,1013,1011,NA,NA,29,No,
Albury,19,29,0,NA,NA,ENE,39,SE,E,13,13,56,47,1015,1013,NA,1,26,No,
Albury,16,30,1,NA,NA,ESE,30,SE,SE,13,9,63,42,1016,1012,NA,NA,28,No,
Albury,15,31,0,NA,NA,S,44,SSE,SE,7,6,72,33,1014,1011,NA,NA,30,No,
Albury,16,33,0,NA,NA,SE,54,SE,SSE,2,13,58,34,1013,1010,NA,NA,32,No,
Albury,17,27,5,NA,NA,SW,52,SE,N,9,9,68,93,1010,1008,NA,NA,20,Yes,
Albury,17,29,9,NA,NA,SE,48,NE,SW,6,24,81,48,1006,1003,NA,NA,28,Yes,
Albury,15,29,0,NA,NA,SW,26,SSE,ENE,9,6,69,45,1010,1008,NA,NA,27,No,
Albury,15,29,0,NA,NA,WNW,26,SE,WSW,15,13,50,40,1013,1010,NA,NA,27,No,
Albury,14,30,0,NA,NA,SSE,22,SSE,SSE,11,11,49,28,1015,1013,NA,NA,28,No,
Albury,15,30,0,NA,NA,SSE,22,SE,SSE,13,11,50,33,1018,1016,NA,NA,28,No,
Albury,16,32,0,NA,NA,WSW,31,E,W,6,24,54,36,1020,1016,NA,NA,29,No,
Albury,16,35,0,NA,NA,SSW,30,SSE,SSW,6,7,61,27,1017,1013,NA,NA,33,No,
Albury,18,36,0,NA,NA,SSW,24,ESE,S,9,15,57,30,1017,1013,NA,NA,35,No,
Albury,20,39,0,NA,NA,NW,43,SE,W,7,15,55,21,1016,1012,NA,NA,39,No,
Albury,21,33,0,NA,NA,W,35,W,W,7,9,60,41,1012,1012,NA,NA,30,No,
Albury,13,31,0,NA,NA,W,35,SE,SW,6,17,59,23,1015,1012,NA,NA,29,No,
Albury,13,29,0,NA,NA,SSE,31,SE,SSW,20,13,43,21,1015,1012,NA,NA,27,No,
Albury,12,33,0,NA,NA,NNE,31,ENE,NE,15,9,47,19,1012,1008,NA,NA,31,No,
Albury,19,26,6,NA,NA,NNW,39,NNE,WSW,11,13,91,85,1006,1002,NA,NA,23,Yes,
Albury,13,25,4,NA,NA,W,43,WNW,W,20,28,56,33,1010,1009,NA,NA,23,Yes,
Albury,11,25,0,NA,NA,NW,50,W,W,17,30,57,30,1011,1009,NA,1,24,No,
Albury,12,20,0,NA,NA,SW,69,W,WSW,22,39,85,34,1007,1009,8,3,19,No,
Albury,6,25,1,NA,NA,S,39,ESE,N,4,9,52,34,1018,1016,NA,NA,22,Yes,
Albury,10,28,0,NA,NA,WNW,31,SSE,WSW,7,19,62,31,1016,1013,NA,NA,27,No,
Albury,13,29,0,NA,NA,SE,31,SSE,ESE,19,15,49,26,1015,1013,NA,NA,28,No,
Albury,15,31,0,NA,NA,NNE,41,SE,SSE,15,9,52,37,1018,1015,NA,2,30,No,
Albury,17,32,0,NA,NA,ENE,39,ENE,NE,19,20,48,30,1021,1017,NA,3,29,No,
Albury,19,33,0,NA,NA,NNW,30,NE,ENE,17,11,41,30,1021,1017,NA,NA,32,No,
Albury,16,31,0,NA,NA,SW,31,ESE,ESE,9,15,64,55,1017,1015,6,7,25,No,
Albury,18,36,0,NA,NA,WSW,28,SE,NW,11,11,59,26,1016,1013,1,NA,34,No,
Albury,20,36,0,NA,NA,WSW,35,ESE,W,9,19,58,23,1014,1010,NA,NA,34,No,
Albury,19,35,0,NA,NA,ENE,48,SE,S,11,11,56,28,1013,1011,NA,NA,34,No,
Albury,21,33,0,NA,NA,NNE,33,SE,S,15,11,49,29,1020,1018,NA,NA,31,No,
Albury,14,32,0,NA,NA,N,33,SE,SE,13,7,44,23,1021,1017,NA,NA,31,No,
Albury,16,33,0,NA,NA,N,26,SSE,WSW,11,7,55,30,1017,1013,NA,NA,31,No,
Albury,18,36,0,NA,NA,ENE,31,SSE,ESE,6,11,52,18,1013,1009,NA,NA,35,No,
Albury,18,36,0,NA,NA,E,28,SE,WSW,9,7,38,24,1014,1010,NA,NA,35,No,
Albury,20,35,0,NA,NA,NNE,39,SE,E,17,9,50,29,1016,1011,1,1,34,No,
Albury,20,35,0,NA,NA,NE,31,SSE,S,6,6,56,29,1014,1009,NA,NA,32,No,
Albury,20,36,0,NA,NA,ENE,43,NE,ENE,19,19,49,28,1009,1002,NA,1,34,No,
Albury,21,29,27,NA,NA,WNW,48,NNW,NNW,24,28,92,69,995,995,7,8,27,Yes,
Albury,15,28,9,NA,NA,SE,43,WSW,W,17,19,61,33,1008,1008,NA,1,26,Yes,
Albury,15,29,0,NA,NA,SE,35,SE,S,19,11,52,38,1014,1010,1,NA,27,No,
Albury,15,29,0,NA,NA,NNE,52,SE,NNE,22,7,55,32,1011,1007,NA,NA,29,No,
Albury,17,30,0,NA,NA,SSW,31,SSE,WSW,15,20,69,39,1007,1003,NA,NA,27,No,
Albury,16,33,0,NA,NA,WNW,28,SSE,SW,6,15,63,32,1005,1002,NA,1,31,No,
Albury,16,34,0,NA,NA,NNW,87,SE,N,7,24,61,29,1001,996,NA,1,33,No,
Albury,11,26,1,NA,NA,W,31,W,WNW,17,15,58,29,1006,1005,NA,NA,23,Yes,
Albury,11,28,0,NA,NA,W,35,SSE,SE,9,11,63,29,1009,1007,NA,NA,26,No,
Albury,12,29,0,NA,NA,NNW,28,NE,N,9,15,61,25,1011,1009,NA,NA,27,No,
Albury,15,25,0,NA,NA,ENE,26,S,ESE,6,11,61,57,1012,1010,4,2,23,No,
Albury,14,27,4,NA,NA,W,43,ESE,WNW,9,30,78,43,1011,1008,NA,8,23,Yes,
Albury,12,28,0,NA,NA,S,35,SSE,WNW,9,11,69,42,1012,1009,NA,8,25,No,
Albury,12,29,3,NA,NA,W,35,E,ENE,7,7,68,36,1015,1012,NA,8,27,Yes,
Albury,14,30,0,NA,NA,SE,24,SE,S,11,11,61,30,1017,1015,NA,NA,28,No,
Albury,15,31,0,NA,NA,NE,26,SSE,SE,15,11,60,34,1019,1016,NA,3,30,No,
Albury,15,32,0,NA,NA,ENE,28,SE,N,7,6,65,31,1019,1016,NA,8,31,No,
Albury,17,28,0,NA,NA,SE,30,ENE,SSE,7,13,83,63,1018,1017,8,8,24,No,
Albury,18,31,0,NA,NA,NNW,31,SSW,SE,6,17,75,49,1016,1012,4,7,29,No,
Albury,16,31,0,NA,NA,ESE,28,ENE,S,6,6,68,40,1016,1014,NA,NA,30,No,
Albury,20,28,0,NA,NA,NE,26,ESE,SSE,11,15,62,54,1015,1013,2,NA,27,No,
Albury,16,21,0,NA,NA,SE,39,SSE,WSW,4,13,82,86,1013,1013,7,8,21,No,
Albury,14,29,1,NA,NA,S,31,SE,NNW,11,7,72,36,1013,1011,NA,8,28,Yes,
Albury,15,31,0,NA,NA,NE,44,SSE,W,11,7,65,37,1015,1013,NA,3,28,No,
Albury,14,32,0,NA,NA,WNW,31,NA,SW,0,17,73,29,1020,1018,NA,NA,31,No,
Albury,14,35,0,NA,NA,SE,28,NA,ENE,0,11,65,27,1022,1019,NA,NA,33,No,
Albury,15,36,0,NA,NA,N,31,NA,NNE,0,11,65,15,1021,1017,NA,NA,35,No,
Albury,18,26,1,NA,NA,NE,37,SE,S,6,7,91,100,1018,1015,7,8,22,Yes,
Albury,19,28,11,NA,NA,NNE,31,NNE,NE,13,11,88,67,1016,1013,8,8,27,Yes,
Albury,19,27,38,NA,NA,NNE,48,NNE,SSW,4,2,100,64,1012,1010,8,NA,26,Yes,
Albury,20,25,1,NA,NA,SSE,24,SSE,SE,7,11,74,69,1013,1011,NA,8,24,No,
Albury,17,21,104,NA,NA,SE,57,N,SE,7,20,97,88,1002,1002,8,8,19,Yes,
Albury,17,26,37,NA,NA,SE,48,SE,SE,13,24,60,46,1011,1011,8,7,25,Yes,
Albury,19,20,0,NA,NA,NNE,52,SE,ESE,7,15,62,92,1014,1011,8,8,17,No,
Albury,17,25,66,NA,NA,WSW,35,WNW,WNW,9,20,100,65,1009,1010,8,3,23,Yes,
Albury,12,25,0,NA,NA,WNW,33,NA,W,0,22,85,44,1016,1015,NA,NA,24,No,
Albury,12,26,0,NA,NA,SE,43,NA,ESE,0,9,79,50,1019,1017,7,4,25,No,
Albury,16,23,0,NA,NA,SE,52,SE,SE,22,30,49,42,1023,1020,1,7,22,No,
Albury,15,24,0,NA,NA,S,37,SW,SW,11,13,49,43,1016,1010,NA,8,23,No,
Albury,12,27,0,NA,NA,WSW,37,NA,WNW,0,24,76,46,1011,1010,NA,4,26,No,
Albury,11,26,0,NA,NA,W,28,NA,WNW,0,13,77,39,1014,1014,NA,NA,25,No,
Albury,10,26,0,NA,NA,WNW,30,ENE,NW,7,11,87,41,1018,1016,NA,NA,25,No,
Albury,13,28,0,NA,NA,NW,24,S,WNW,6,11,82,46,1019,1017,NA,8,26,No,
Albury,14,30,0,NA,NA,NW,31,ESE,NNE,7,19,77,45,1019,1016,NA,8,28,No,
Albury,16,29,0,NA,NA,NNW,31,NA,SE,0,13,77,61,1018,1015,NA,8,25,No,
Albury,17,30,10,NA,NA,NNE,41,ESE,NNE,2,24,79,44,1014,1011,NA,2,29,Yes,
Albury,19,20,19,NA,NA,SW,46,NNW,WNW,9,17,93,93,1011,1012,8,8,17,Yes,
Albury,13,24,17,NA,NA,WNW,30,SSW,W,6,11,98,50,1016,1015,2,NA,24,Yes,
Albury,10,26,0,NA,NA,SSE,28,S,ESE,9,6,68,46,1023,1021,NA,NA,24,No,
Albury,12,26,0,NA,NA,NNE,30,SE,SSE,7,9,78,41,1024,1021,NA,NA,25,No,
Albury,12,28,0,NA,NA,NE,30,ESE,NNE,7,15,74,47,1019,1013,NA,2,27,No,
Albury,17,28,0,NA,NA,WNW,50,ENE,WNW,11,28,66,61,1008,1004,4,8,25,No,
Albury,8,22,0,NA,NA,WNW,28,S,W,4,7,72,46,1009,1006,1,NA,22,No,
Albury,11,18,0,NA,NA,W,54,NW,W,15,31,83,47,1007,1007,8,3,17,No,
Albury,9,20,0,NA,NA,WSW,37,W,W,17,22,79,54,1015,1015,7,5,18,No,
Albury,6,21,0,NA,NA,SSW,24,SSE,WNW,2,13,85,46,1022,1021,NA,NA,20,No,
Albury,8,23,0,NA,NA,NNW,24,S,NW,4,17,90,45,1023,1021,NA,1,22,No,
Albury,11,22,0,NA,NA,S,13,SSE,N,4,6,86,57,1023,1021,NA,NA,21,No,
Albury,14,23,0,NA,NA,N,26,E,ESE,6,13,86,75,1021,1018,7,8,22,No,
Albury,9,25,1,NA,NA,ESE,20,SSE,ESE,6,7,87,43,1021,1017,8,NA,24,Yes,
Albury,11,27,0,NA,NA,E,22,E,NNE,6,9,81,44,1019,1016,NA,1,26,No,
Albury,10,28,0,NA,NA,NE,28,NA,NE,0,17,82,40,1019,1016,NA,NA,27,No,
Albury,13,26,0,NA,NA,WSW,28,NA,WNW,0,15,74,47,1018,1015,NA,8,25,No,
Albury,11,26,0,NA,NA,NNE,24,NA,NNW,0,9,78,42,1018,1015,NA,NA,26,No,
Albury,13,30,0,NA,NA,NNE,30,ESE,N,9,13,75,41,1016,1012,7,2,29,No,
Albury,13,28,0,NA,NA,SE,17,ESE,SSE,4,4,78,52,1016,1014,NA,NA,27,No,
Albury,13,29,0,NA,NA,ESE,19,E,SSW,2,7,78,51,1020,1016,NA,NA,28,No,
Albury,15,29,0,NA,NA,WNW,57,ESE,NNE,7,17,81,51,1018,1013,NA,5,28,No,
Albury,10,20,0,NA,NA,W,43,SW,WNW,20,19,59,41,1021,1019,NA,NA,20,No,
Albury,5,19,0,NA,NA,WSW,35,NA,W,0,22,83,45,1020,1016,NA,2,18,No,
Albury,5,19,0,NA,NA,W,56,W,WSW,11,30,81,58,1019,1018,8,8,15,No,
Albury,1,18,0,NA,NA,WSW,22,SSE,WNW,6,9,68,37,1030,1029,NA,2,17,No,
Albury,3,20,0,NA,NA,SSW,20,WSW,ENE,4,6,68,34,1034,1031,NA,NA,19,No,
Albury,4,22,0,NA,NA,WNW,22,SSE,WSW,4,13,79,35,1035,1031,NA,NA,21,No,
Albury,5,23,0,NA,NA,S,15,NA,S,0,7,78,33,1033,1028,NA,NA,22,No,
Albury,7,20,0,NA,NA,SE,15,NA,SE,0,9,82,63,1028,1024,NA,1,20,No,
Albury,9,25,0,NA,NA,ENE,17,S,NNE,4,7,81,38,1026,1022,NA,3,25,No,
Albury,8,26,0,NA,NA,SW,19,ENE,SSW,6,11,79,36,1026,1022,NA,1,26,No,
Albury,10,25,0,NA,NA,SSE,24,NA,SSE,0,19,71,38,1026,1022,NA,NA,25,No,
Albury,14,26,0,NA,NA,ESE,30,SSE,SSE,17,15,66,48,1022,1018,1,NA,26,No,
Albury,17,21,1,NA,NA,NE,24,ESE,E,2,17,80,76,1018,1016,8,4,21,No,
Albury,15,23,34,NA,NA,SW,19,SSE,E,7,2,100,62,1017,1015,8,1,22,Yes,
Albury,11,25,0,NA,NA,NNE,43,SE,SE,7,6,86,50,1017,1012,NA,NA,25,No,
Albury,14,23,1,NA,NA,NE,43,NNE,NNE,7,20,95,57,1013,1009,8,8,22,Yes,
Albury,12,23,8,NA,NA,WSW,39,NA,NNW,0,19,95,42,1011,1009,4,1,22,Yes,
Albury,10,14,1,NA,NA,WNW,35,W,W,17,15,84,79,1014,1014,8,8,11,No,
Albury,7,17,1,NA,NA,WNW,39,W,W,26,22,81,63,1015,1014,4,7,17,No,
Albury,5,17,0,NA,NA,NW,19,WSW,NW,6,11,95,63,1022,1019,8,NA,17,No,
Albury,6,20,0,NA,NA,W,19,WNW,WNW,4,7,100,58,1023,1021,8,6,19,No,
Albury,5,20,0,NA,NA,W,26,NA,WNW,0,17,100,56,1023,1019,8,NA,19,No,
Albury,5,18,0,NA,NA,SSE,26,ENE,SSE,4,11,97,47,1023,1021,5,NA,18,No,
Albury,4,20,0,NA,NA,ENE,30,SE,NE,6,11,79,50,1026,1023,NA,1,19,No,
Albury,7,21,0,NA,NA,E,24,NA,E,0,15,93,56,1026,1021,7,7,20,No,
Albury,8,16,0,NA,NA,W,30,NE,WNW,17,22,94,89,1022,1020,7,8,16,No,
Albury,2,15,2,NA,NA,W,30,W,WNW,19,20,80,53,1023,1021,NA,1,14,Yes,
Albury,4,16,0,NA,NA,W,28,SSE,W,2,19,87,56,1023,1020,NA,1,15,No,
Albury,3,16,0,NA,NA,WNW,28,NA,W,0,11,100,65,1021,1017,8,NA,15,No,
Albury,4,13,0,NA,NA,WSW,17,ENE,ENE,7,13,100,71,1019,1018,8,8,13,No,
Albury,4,15,0,NA,NA,ESE,20,WSW,E,4,11,99,68,1021,1018,8,5,14,No,
Albury,6,20,0,NA,NA,NE,28,NA,NE,0,13,91,49,1020,1016,8,1,20,No,
Albury,7,17,0,NA,NA,WSW,26,S,SE,4,7,92,72,1021,1019,8,5,16,No,
Albury,8,21,0,NA,NA,S,13,NA,S,0,7,100,56,1023,1020,5,7,21,No,
Albury,6,20,0,NA,NA,W,33,NA,WNW,0,19,93,64,1020,1017,NA,8,17,No,
Albury,1,15,0,NA,NA,W,35,E,SW,6,19,84,53,1020,1018,NA,8,13,No,
Albury,6,15,0,NA,NA,W,43,W,WSW,24,20,81,56,1016,1016,5,6,14,No,
Albury,0,16,0,NA,NA,ENE,17,NE,NNW,2,4,81,46,1025,1024,NA,NA,14,No,
Albury,0,18,0,NA,NA,WSW,17,N,NW,2,6,84,52,1027,1024,NA,NA,17,No,
Albury,3,17,0,NA,NA,E,17,NA,ENE,0,9,94,58,1027,1024,8,2,16,No,
Albury,2,17,0,NA,NA,ESE,13,NA,ESE,0,7,100,51,1026,1023,7,NA,16,No,
Albury,2,15,0,NA,NA,NE,13,E,E,6,7,94,65,1026,1023,NA,NA,15,No,
Albury,3,18,0,NA,NA,NE,17,NA,SE,0,7,97,59,1025,1023,8,NA,17,No,
Albury,2,17,0,NA,NA,N,17,NA,N,0,9,100,50,1027,1024,8,NA,16,No,
Albury,1,15,0,NA,NA,W,13,NA,NA,0,0,100,59,1026,1023,8,5,13,No,
Albury,2,16,0,NA,NA,ENE,22,NA,NNE,0,9,90,54,1025,1022,8,7,15,No,
Albury,4,20,0,NA,NA,NNE,33,E,NNE,4,20,78,38,1022,1017,7,NA,19,No,
Albury,8,17,0,NA,NA,ENE,24,E,S,4,11,82,96,1018,1015,2,8,12,No,
Albury,6,9,29,NA,NA,W,59,NNW,NNW,19,22,87,86,1011,1009,8,8,9,Yes,
Albury,7,13,6,NA,NA,WNW,35,WNW,WNW,13,13,95,79,1016,1015,7,8,12,Yes,
Albury,6,15,0,NA,NA,W,20,S,W,2,13,100,63,1024,1022,8,1,15,No,
Albury,2,16,0,NA,NA,SE,17,S,WSW,4,11,97,57,1029,1027,NA,NA,15,No,
Albury,2,17,0,NA,NA,W,15,NA,W,0,9,92,56,1034,1032,NA,NA,16,No,
Albury,2,18,0,NA,NA,SSW,11,S,NA,4,0,100,57,1037,1033,8,NA,16,No,
Albury,1,16,0,NA,NA,E,13,NW,SE,6,4,100,63,1034,1031,7,NA,16,No,
Albury,4,16,0,NA,NA,ESE,11,SSE,E,4,2,100,56,1030,1026,NA,NA,16,No,
Albury,2,15,0,NA,NA,NE,11,NA,NA,0,0,94,60,1024,1019,NA,NA,14,No,
Albury,6,14,4,NA,NA,SSE,31,SE,SSE,9,9,84,72,1017,1013,7,8,13,Yes,
Albury,5,15,0,NA,NA,W,35,WSW,W,9,19,100,86,1008,1005,8,8,11,No,
Albury,6,16,6,NA,NA,SE,65,S,SE,20,28,63,52,1003,1009,NA,NA,15,Yes,
Albury,-1,15,0,NA,NA,WNW,20,NA,WSW,0,11,85,50,1021,1021,NA,NA,15,No,
Albury,0,14,0,NA,NA,SSW,17,NA,S,0,4,80,52,1026,1024,NA,NA,13,No,
Albury,-1,14,0,NA,NA,WSW,13,S,NNW,4,4,96,54,1028,1026,NA,NA,13,No,
Albury,0,15,0,NA,NA,NE,11,S,SE,2,6,100,64,1028,1025,7,5,13,No,
Albury,0,16,0,NA,NA,S,13,NA,SSW,0,6,100,50,1028,1024,8,1,15,No,
Albury,0,16,0,NA,NA,SSE,15,NA,SSE,0,7,84,52,1026,1022,NA,NA,15,No,
Albury,0,16,0,NA,NA,NNW,11,NA,SE,0,7,81,53,1024,1020,NA,NA,15,No,
Albury,0,15,0,NA,NA,SE,13,ENE,ESE,2,7,85,60,1023,1020,NA,NA,15,No,
Albury,2,17,0,NA,NA,ENE,43,E,NE,6,17,97,65,1018,1014,7,8,15,No,
Albury,7,16,0,NA,NA,NE,28,ENE,W,2,9,83,59,1015,1014,3,NA,14,No,
Albury,1,10,0,NA,NA,SE,20,NNW,E,4,6,98,86,1018,1015,8,7,10,No,
Albury,4,12,0,NA,NA,W,26,NW,NNW,9,13,93,89,1021,1021,8,7,10,No,
Albury,1,13,0,NA,NA,W,22,NA,WNW,0,11,96,75,1025,1024,NA,8,11,No,
Albury,6,14,3,NA,NA,W,28,NW,W,17,15,87,53,1022,1021,1,NA,14,Yes,
Albury,-1,12,0,NA,NA,NE,20,NA,NE,0,13,100,64,1024,1019,8,7,11,No,
Albury,3,14,1,NA,NA,N,35,NE,NNE,9,17,83,59,1013,1008,8,8,14,No,
Albury,8,10,5,NA,NA,NNW,44,NNW,WNW,15,15,91,90,1007,1009,8,8,9,Yes,
Albury,-2,11,1,NA,NA,NNW,24,SE,NW,4,17,100,68,1025,1025,8,8,10,No,
Albury,0,11,0,NA,NA,W,24,NNW,WNW,9,9,98,89,1031,1030,8,8,11,No,
Albury,3,13,1,NA,NA,W,28,NE,W,9,20,100,81,1031,1028,8,8,12,Yes,
Albury,2,14,1,NA,NA,SE,22,NA,SE,0,7,100,67,1031,1029,NA,8,13,No,
Albury,2,14,0,NA,NA,SE,15,NA,SE,0,7,93,67,1031,1028,8,8,13,No,
Albury,1,12,0,NA,NA,ENE,15,NA,SE,0,7,100,74,1026,1019,8,7,12,No,
Albury,6,16,4,NA,NA,WNW,35,NA,N,0,19,100,68,1014,1009,7,8,15,Yes,
Albury,1,12,5,NA,NA,NW,39,NA,NNW,0,19,100,68,1014,1012,8,8,11,Yes,
Albury,4,10,4,NA,NA,NW,26,N,WNW,7,9,100,91,1016,1015,8,8,8,Yes,
Albury,6,12,5,NA,NA,WNW,28,W,W,15,17,97,74,1020,1020,8,NA,12,Yes,
Albury,0,13,0,NA,NA,W,24,W,WNW,6,15,100,67,1025,1022,7,NA,12,No,
Albury,0,14,0,NA,NA,WNW,17,SW,S,6,6,100,47,1029,1029,8,NA,12,No,
Albury,-1,14,0,NA,NA,SE,17,NA,E,0,7,83,48,1035,1033,NA,NA,13,No,
Albury,-2,13,0,NA,NA,ESE,13,NA,SSE,0,2,87,53,1037,1033,NA,NA,13,No,
Albury,-3,13,0,NA,NA,SSE,17,NA,SE,0,7,94,58,1034,1031,NA,NA,13,No,
Albury,-2,14,0,NA,NA,NE,17,NA,SE,0,7,91,59,1032,1028,NA,NA,14,No,
Albury,0,15,0,NA,NA,E,24,NA,SE,0,9,95,60,1029,1024,1,1,14,No,
